model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
948,5.8,5.79576,0.247468,4.29026,3.29823,2.5333,5230.2,0.902715,3.81642,156418,0.970085,0.100186,0.412538,0,,,,,,,,,,,,,,,
958,5.8,5.79536,0.198555,4.28114,3.31924,2.55434,5649.82,0.900136,3.73599,156291,0.967958,0.102942,0.382357,0,,,,,,,,,,,,,,,
968,5.8,5.79499,0.149444,4.2712,3.33941,2.57453,6294.23,0.897518,3.66061,157116,0.965373,0.105666,0.342584,0,,,,,,,,,,,,,,,
978,5.8,5.79462,0.0995339,4.26084,3.35908,2.59424,6979.02,0.894915,3.58868,157635,0.962615,0.108399,0.308559,0,,,,,,,,,,,,,,,
987,5.8,5.79428,0.0507635,4.25264,3.37845,2.61363,7587.55,0.892286,3.51946,158134,0.96007,0.111162,0.283578,0,,,,,,,,,,,,,,,
1004,5.8,5.79394,0.000996844,4.28602,3.42831,2.66351,5668.37,0.885282,3.34819,158504,0.963577,0.118624,0.378828,0,,,,,,,,,,,,,,,
1327,5.8,5.79391,3.43384e-30,4.23474,3.47088,2.70609,9182.37,0.878834,3.2095,159686,0.950762,0.125421,0.234663,0,,,,,,,,,,,,,,,
1360,5.8,5.79389,0,4.18315,3.49612,2.73133,14573.5,0.874843,3.13026,160233,0.935412,0.129646,0.148438,0,,,,,,,,,,,,,,,
1388,5.8,5.79387,0,4.13234,3.5015,2.73671,22602.8,0.873981,3.11366,160282,0.918308,0.130566,0.0963222,0,,,,,,,,,,,,,,,
1414,5.8,5.79386,0,4.08068,3.49754,2.73275,34956.3,0.874626,3.12584,160143,0.898126,0.129889,0.0628168,0,,,,,,,,,,,,,,,
1438,5.8,5.79385,0,4.02927,3.48733,2.72254,54178.5,0.876202,3.15753,160461,0.874554,0.128156,0.0408925,0,,,,,,,,,,,,,,,
1460,5.8,5.79381,0,3.97898,3.473,2.70822,80267.1,0.878517,3.20265,159555,0.849302,0.125771,0.0279902,0,,,,,,,,,,,,,,,
1481,5.8,5.79378,0,3.92835,3.45545,2.69067,120569,0.881199,3.25888,159352,0.821032,0.122911,0.0188973,0,,,,,,,,,,,,,,,
1502,5.8,5.79375,0,3.87731,3.43532,2.67054,179453,0.884215,3.32464,158889,0.791995,0.119711,0.0128587,0,,,,,,,,,,,,,,,
1525,5.8,5.79372,0,3.82688,3.41353,2.64876,268667,0.887338,3.39745,158901,0.760657,0.116349,0.00875782,0,,,,,,,,,,,,,,,
1552,5.8,5.7937,0,3.77568,3.38921,2.62444,396726,0.890768,3.48066,158271,0.727622,0.112709,0.00608031,0,,,,,,,,,,,,,,,
1581,5.8,5.79368,0,3.72529,3.36118,2.59641,586220,0.894575,3.57886,157413,0.698089,0.108651,0.00425593,0,,,,,,,,,,,,,,,
1632,5.8,5.79365,0,3.67527,3.28069,2.51592,9.12154e+06,0.977806,13.6062,100177,0.830532,0.342983,0.0144944,2627.24,1.91642,0.0396856,3471.91,2.88061e+09,3.06897e+09,1.88359e+08,1.88359e+08,0.00627141,194,9.12154e+06,2.0434e+07,4.77363e-06,4.48065e-06,7.30043e-05,7.30043e-05
2083,5.8,5.75143,0,3.72647,3.59892,2.83732,523116,0.856432,2.8191,161516,0.617648,0.149032,0.00489584,0,,,,,,,,,,,,,,,
2114,5.8,5.74954,0,3.77703,3.61145,2.85,362919,0.854167,2.78574,161575,0.658742,0.151632,0.00684521,0,,,,,,,,,,,,,,,
2143,5.8,5.74664,0,3.82782,3.62832,2.86708,253580,0.850843,2.74038,162533,0.698105,0.155147,0.00947526,0,,,,,,,,,,,,,,,
2170,5.8,5.74255,0,3.87811,3.64854,2.88761,174376,0.846845,2.68663,162813,0.734135,0.159467,0.0135099,0,,,,,,,,,,,,,,,
2288,5.8,5.72581,0,3.826,3.68656,2.9269,250980,0.838786,2.58619,163383,0.67693,0.16804,0.00967975,0,,,,,,,,,,,,,,,
2309,5.8,5.72501,0,3.77581,3.67932,2.91972,354428,0.840288,2.6035,162943,0.633166,0.16639,0.00705358,0,,,,,,,,,,,,,,,
2332,5.8,5.72446,0,3.7247,3.66932,2.90976,509944,0.842238,2.62732,162803,0.588761,0.164108,0.00511474,0,,,,,,,,,,,,,,,
2362,5.8,5.72397,0,3.67444,3.65032,2.8908,996113,0.845809,2.67267,162642,0.579189,0.159809,0.00334145,0,,,,,,,,,,,,,,,
829,6,5.99992,0.750684,4.35229,3.0733,2.29334,2584.7,0.928004,4.88643,150508,0.984442,0.0738212,0.843605,0,,,,,,,,,,,,,,,
852,6,5.99947,0.700588,4.34411,3.10381,2.32388,2812.35,0.925237,4.73329,150818,0.983141,0.0767171,0.777221,0,,,,,,,,,,,,,,,
866,6,5.99901,0.650908,4.34175,3.13442,2.35452,2918.06,0.922326,4.58486,151526,0.982211,0.0797441,0.746035,0,,,,,,,,,,,,,,,
880,6,5.99852,0.598864,4.3388,3.16546,2.3856,3075.91,0.91924,4.43964,152463,0.981111,0.0829459,0.707711,0,,,,,,,,,,,,,,,
893,6,5.99803,0.548402,4.33526,3.19453,2.4147,3196.29,0.916262,4.30825,152796,0.98004,0.0860706,0.67981,0,,,,,,,,,,,,,,,
905,6,5.99756,0.499885,4.33119,3.22154,2.44175,3393.99,0.913347,4.19004,153813,0.978811,0.0890877,0.637119,0,,,,,,,,,,,,,,,
917,6,5.99705,0.449238,4.32621,3.24883,2.46907,3592.54,0.910333,4.0744,154246,0.977468,0.0922533,0.602572,0,,,,,,,,,,,,,,,
929,6,5.99653,0.396592,4.32018,3.27602,2.4963,3891.86,0.907175,3.96269,155298,0.975832,0.0955295,0.554708,0,,,,,,,,,,,,,,,
940,6,5.99603,0.34661,4.3136,3.30075,2.52106,4173.69,0.904237,3.86411,155736,0.974193,0.0986196,0.517231,0,,,,,,,,,,,,,,,
950,6,5.99558,0.300125,4.30668,3.32284,2.54319,4513.21,0.901506,3.77838,156427,0.972452,0.101472,0.477456,0,,,,,,,,,,,,,,,
961,6,5.99508,0.248265,4.29802,3.34636,2.56674,4941.77,0.898525,3.68949,156942,0.97032,0.104607,0.436279,0,,,,,,,,,,,,,,,
971,6,5.99463,0.200538,4.28917,3.367,2.58741,5402.89,0.895823,3.61341,157478,0.968138,0.107444,0.397772,0,,,,,,,,,,,,,,,
982,6,5.99416,0.147499,4.27846,3.38893,2.60938,6026.92,0.892874,3.53454,157974,0.965409,0.11055,0.357345,0,,,,,,,,,,,,,,,
992,6,5.99373,0.0982958,4.26825,3.40846,2.62894,6668.42,0.89017,3.46592,158445,0.962689,0.113398,0.322761,0,,,,,,,,,,,,,,,
1001,6,5.99334,0.0500255,4.26019,3.42778,2.64829,7189.88,0.887429,3.39946,158816,0.960245,0.116292,0.298063,0,,,,,,,,,,,,,,,
1019,6,5.99295,0.000993826,4.29338,3.47691,2.69745,5420.03,0.88017,3.23707,159459,0.963656,0.12401,0.394508,0,,,,,,,,,,,,,,,
1357,6,5.99291,6.36079e-31,4.2426,3.51798,2.73852,8627.49,0.873691,3.10804,160262,0.95122,0.130876,0.247979,0,,,,,,,,,,,,,,,
1390,6,5.99289,0,4.19108,3.54423,2.76477,13640.2,0.869362,3.0286,160711,0.935976,0.135475,0.157364,0,,,,,,,,,,,,,,,
1418,6,5.99287,4.02825e-40,4.14036,3.5503,2.77084,21427.6,0.868307,3.01059,161110,0.918695,0.136566,0.101247,0,,,,,,,,,,,,,,,
1444,6,5.99285,0,4.0888,3.54708,2.76762,32904.3,0.868893,3.02016,160695,0.898695,0.135988,0.0665679,0,,,,,,,,,,,,,,,
1468,6,5.99285,0,4.03751,3.53765,2.7582,50372.3,0.870469,3.0483,160538,0.875485,0.13431,0.0439293,0,,,,,,,,,,,,,,,
1490,6,5.99282,0,3.98712,3.52408,2.74463,76363.9,0.872675,3.08936,160584,0.84934,0.13193,0.029308,0,,,,,,,,,,,,,,,
1511,6,5.99278,0,3.93628,3.50726,2.72781,113087,0.875448,3.14105,159738,0.821077,0.129044,0.0201072,0,,,,,,,,,,,,,,,
1532,6,5.99274,8.43736e-37,3.88442,3.48765,2.70821,173490,0.878448,3.20253,160181,0.789836,0.125762,0.0133105,0,,,,,,,,,,,,,,,
1554,6,5.99271,0,3.83419,3.46674,2.6873,254352,0.881665,3.26947,159579,0.759178,0.122357,0.00922576,0,,,,,,,,,,,,,,,
1580,6,5.99269,0,3.78357,3.4436,2.66416,375368,0.885084,3.3452,159205,0.725624,0.118698,0.00640272,0,,,,,,,,,,,,,,,
1608,6,5.99267,0,3.73319,3.41689,2.63745,547031,0.888957,3.43467,157981,0.694405,0.114607,0.00455164,0,,,,,,,,,,,,,,,
1648,6,5.99264,5.28266e-38,3.68272,3.36293,2.58349,1.3423e+06,0.936734,5.05708,100291,0.831311,0.148963,0.0154137,134.824,1.90507,0.0390848,9955.91,1.74161e+08,2.57455e+08,8.32937e+07,8.32937e+07,0.00546765,70,1.3423e+06,1.84331e+06,7.89555e-05,5.34112e-05,0.00016509,0.00016509
1760,6,5.99245,0,3.63251,3.57747,2.79805,1.60507e+08,0.991897,37.495,100365,0.730504,1.81091,0.0125466,89192.5,1.34991,0.0280061,1799.55,5.21238e+10,5.3575e+10,1.45128e+09,1.45128e+09,0.00191869,445,1.60507e+08,4.01523e+08,2.63814e-07,2.56668e-07,9.47508e-06,9.47508e-06
2081,6,5.94647,0,3.6834,3.6409,2.86482,818701,0.851017,2.74173,162035,0.587306,0.154415,0.00358919,0,,,,,,,,,,,,,,,
2114,6,5.94581,0,3.73494,3.6489,2.87287,490058,0.849662,2.72332,162209,0.615865,0.15625,0.00522193,0,,,,,,,,,,,,,,,
2145,6,5.94384,0,3.78611,3.66014,2.88426,338890,0.84753,2.69453,162247,0.659271,0.158704,0.00729257,0,,,,,,,,,,,,,,,
2174,6,5.94058,0,3.8379,3.67687,2.90122,232778,0.844144,2.65114,162685,0.700294,0.16237,0.0102881,0,,,,,,,,,,,,,,,
2200,6,5.93612,0,3.888,3.69651,2.92118,160920,0.840012,2.60077,163298,0.735922,0.166777,0.0145307,0,,,,,,,,,,,,,,,
2308,6,5.91811,0,3.83609,3.73408,2.96008,235283,0.831547,2.50495,164500,0.677997,0.175684,0.0102683,0,,,,,,,,,,,,,,,
2329,6,5.91716,0,3.78445,3.72706,2.95313,332478,0.833144,2.52113,163649,0.633281,0.17401,0.00748811,0,,,,,,,,,,,,,,,
2351,6,5.91654,0,3.73367,3.71762,2.94373,479700,0.834979,2.54276,164070,0.587245,0.171748,0.00539236,0,,,,,,,,,,,,,,,
2378,6,5.91606,0,3.68229,3.70243,2.92858,773408,0.837992,2.57704,163594,0.557476,0.168097,0.00377684,0,,,,,,,,,,,,,,,
2466,6,5.91492,0,3.63222,3.67317,2.8994,5.12235e+07,0.983926,18.7174,100257,0.71281,1.14148,0.0131993,18234.6,1.71545,0.0355512,2809.15,2.47403e+10,2.56172e+10,8.76886e+08,8.76886e+08,0.00204001,407,5.12235e+07,1.2899e+08,5.55814e-07,5.36788e-07,1.56816e-05,1.56816e-05
844,6.5,6.4999,0.750516,4.36935,3.18574,2.37101,2279.94,0.920725,4.50714,151639,0.984724,0.0814255,0.953815,0,,,,,,,,,,,,,,,
870,6.5,6.49926,0.700098,4.36142,3.21662,2.40194,2494.27,0.917599,4.36531,152358,0.983417,0.0846842,0.870248,0,,,,,,,,,,,,,,,
888,6.5,6.49859,0.648598,4.35902,3.24837,2.43373,2633.43,0.914213,4.22472,153669,0.982386,0.0881807,0.820759,0,,,,,,,,,,,,,,,
904,6.5,6.49794,0.600109,4.35629,3.27732,2.46272,2711.28,0.911066,4.10093,153801,0.981468,0.0915069,0.79883,0,,,,,,,,,,,,,,,
920,6.5,6.49724,0.54873,4.35274,3.30699,2.49245,2882.03,0.907644,3.9783,154930,0.980273,0.095059,0.749911,0,,,,,,,,,,,,,,,
934,6.5,6.49657,0.50098,4.34879,3.33367,2.51917,3065.49,0.904444,3.87156,156009,0.979055,0.0983791,0.702607,0,,,,,,,,,,,,,,,
948,6.5,6.49585,0.450391,4.34388,3.36105,2.54659,3260.05,0.901058,3.76536,156821,0.977691,0.101917,0.657872,0,,,,,,,,,,,,,,,
962,6.5,6.4951,0.397145,4.33785,3.38871,2.5743,3449.12,0.897564,3.66145,156910,0.976198,0.105634,0.62262,0,,,,,,,,,,,,,,,
974,6.5,6.49442,0.349464,4.33164,3.41248,2.59812,3729.54,0.894376,3.57467,157948,0.97457,0.108945,0.572762,0,,,,,,,,,,,,,,,
986,6.5,6.49373,0.299806,4.32433,3.4363,2.62199,3979.95,0.891177,3.49009,157833,0.972853,0.112377,0.53908,0,,,,,,,,,,,,,,,
998,6.5,6.49302,0.248391,4.31578,3.45986,2.64559,4376.46,0.887829,3.40867,158629,0.970711,0.115885,0.48928,0,,,,,,,,,,,,,,,
1009,6.5,6.49237,0.199823,4.3068,3.48112,2.6669,4798.12,0.88473,3.33697,159154,0.968487,0.119152,0.445812,0,,,,,,,,,,,,,,,
1020,6.5,6.49173,0.150198,4.2968,3.50197,2.68779,5265.05,0.881633,3.26832,159367,0.966025,0.122451,0.406224,0,,,,,,,,,,,,,,,
1031,6.5,6.49109,0.0989804,4.28615,3.52267,2.70853,5846.5,0.878443,3.2017,159825,0.963207,0.125824,0.365664,0,,,,,,,,,,,,,,,
1041,6.5,6.49049,0.0477096,4.27764,3.54355,2.72946,6355.87,0.875141,3.13605,160213,0.960573,0.129327,0.336271,0,,,,,,,,,,,,,,,
1063,6.5,6.48995,0.00098252,4.31046,3.59079,2.77673,4781.4,0.867369,2.99322,160680,0.964003,0.137632,0.445819,0,,,,,,,,,,,,,,,
1409,6.5,6.4899,3.26326e-34,4.25914,3.62939,2.81533,7532.06,0.860675,2.88193,160800,0.951851,0.144833,0.284082,0,,,,,,,,,,,,,,,
1442,6.5,6.48987,0,4.20762,3.65694,2.84288,12121.9,0.855533,2.80549,161934,0.936355,0.150225,0.176964,0,,,,,,,,,,,,,,,
1470,6.5,6.48984,0,4.15701,3.66421,2.85015,18699.7,0.8542,2.78568,161816,0.919399,0.151682,0.11554,0,,,,,,,,,,,,,,,
1496,6.5,6.48982,0,4.10549,3.66237,2.84831,29001.3,0.854563,2.7907,161682,0.899141,0.151313,0.0754439,0,,,,,,,,,,,,,,,
1520,6.5,6.48981,0,4.0543,3.65449,2.84044,44765.5,0.855986,2.8122,161922,0.875533,0.14974,0.0493278,0,,,,,,,,,,,,,,,
1543,6.5,6.48979,0,4.00199,3.64201,2.82796,67766.4,0.858329,2.84661,161414,0.848449,0.147277,0.032907,0,,,,,,,,,,,,,,,
1564,6.5,6.48974,6.07128e-37,3.95106,3.62677,2.81273,102517,0.861036,2.88929,161541,0.818331,0.144334,0.0220512,0,,,,,,,,,,,,,,,
1584,6.5,6.4897,0,3.90041,3.60939,2.79535,151753,0.86414,2.93883,161013,0.787275,0.14105,0.0151641,0,,,,,,,,,,,,,,,
1605,6.5,6.48966,0,3.84918,3.58982,2.77578,226605,0.867466,2.99559,161004,0.754518,0.137441,0.010302,0,,,,,,,,,,,,,,,
1630,6.5,6.48963,0,3.79793,3.56823,2.75419,335847,0.871059,3.05955,160747,0.719253,0.13357,0.00712287,0,,,,,,,,,,,,,,,
1657,6.5,6.48961,0,3.74742,3.54357,2.72953,492700,0.875032,3.1341,160295,0.68423,0.129279,0.00500576,0,,,,,,,,,,,,,,,
1688,6.5,6.48958,0,3.69718,3.50994,2.6959,780131,0.880269,3.23833,159085,0.664135,0.123635,0.00346144,0,,,,,,,,,,,,,,,
1770,6.5,6.48951,0,3.64704,3.49863,2.6846,9.75059e+07,0.991175,34.3422,100281,0.778376,1.27697,0.0126749,51226.8,1.38995,0.0288402,1903.41,4.08003e+10,4.1733e+10,9.32703e+08,9.32703e+08,0.00267093,400,9.75059e+07,2.49916e+08,3.37032e-07,3.29499e-07,1.47432e-05,1.47432e-05
2143,6.5,6.42983,0,3.69768,3.76218,2.95216,646720,0.832976,2.52021,164217,0.563351,0.173553,0.00418932,0,,,,,,,,,,,,,,,
2172,6.5,6.42935,0,3.74823,3.76639,2.9564,433961,0.832409,2.51224,163377,0.607743,0.174708,0.00586761,0,,,,,,,,,,,,,,,
2202,6.5,6.4278,0,3.79908,3.7717,2.96182,306815,0.831268,2.50031,163720,0.653503,0.17606,0.00802994,0,,,,,,,,,,,,,,,
2230,6.5,6.42388,0,3.85079,3.78687,2.97725,215267,0.827709,2.4641,164865,0.694248,0.179787,0.0111024,0,,,,,,,,,,,,,,,
2255,6.5,6.4186,0,3.90186,3.80483,2.99557,144917,0.823676,2.42161,164417,0.732995,0.184299,0.0161368,0,,,,,,,,,,,,,,,
2372,6.5,6.39411,0,3.85029,3.84498,3.03737,210905,0.813511,2.32695,165908,0.673261,0.19499,0.011422,0,,,,,,,,,,,,,,,
2391,6.5,6.39306,0,3.79991,3.83861,3.03108,297939,0.81505,2.34035,165525,0.628326,0.19329,0.00833206,0,,,,,,,,,,,,,,,
2412,6.5,6.39234,0,3.74976,3.83007,3.02259,419698,0.816967,2.3582,165516,0.582348,0.190998,0.00611277,0,,,,,,,,,,,,,,,
2436,6.5,6.39181,0,3.69849,3.81792,3.01048,605710,0.819719,2.38322,164832,0.540973,0.187718,0.00450072,0,,,,,,,,,,,,,,,
2488,6.5,6.39104,0,3.64806,3.76222,2.95483,4.20866e+06,0.940832,5.37341,100043,0.735076,0.372238,0.0144899,587.227,2.47498,0.0509019,7167.02,3.1427e+09,3.40884e+09,2.66142e+08,2.66142e+08,0.0027939,247,4.20866e+06,9.87176e+06,4.37554e-06,4.03392e-06,5.16679e-05,5.16679e-05
856,7,6.99991,0.75093,4.3854,3.28844,2.44153,2075.85,0.913368,4.19094,153840,0.984911,0.089061,1.03591,0,,,,,,,,,,,,,,,
874,7,6.99986,0.694042,4.37699,3.32374,2.47683,2308.43,0.909417,4.04212,154951,0.983432,0.0931736,0.93094,0,,,,,,,,,,,,,,,
880,7,6.99982,0.646833,4.37483,3.3531,2.50619,2395.21,0.906008,3.92297,155538,0.982543,0.0967515,0.898871,0,,,,,,,,,,,,,,,
889,7,6.99941,0.599014,4.37217,3.38182,2.53494,2476.89,0.902545,3.81007,156014,0.981613,0.100398,0.866778,0,,,,,,,,,,,,,,,
907,7,6.9985,0.550184,4.36883,3.4101,2.56327,2603.55,0.898967,3.70241,156900,0.980523,0.104137,0.821208,0,,,,,,,,,,,,,,,
925,7,6.99754,0.500552,4.36477,3.43792,2.59115,2755.3,0.895325,3.59987,157593,0.979305,0.107966,0.777393,0,,,,,,,,,,,,,,,
942,7,6.99655,0.450181,4.35991,3.46528,2.61858,2938.53,0.891592,3.50208,158419,0.977934,0.11188,0.728147,0,,,,,,,,,,,,,,,
958,7,6.99554,0.399046,4.35417,3.492,2.64536,3124.23,0.887836,3.40946,158918,0.976461,0.115849,0.682974,0,,,,,,,,,,,,,,,
973,7,6.99453,0.347703,4.34752,3.51777,2.6712,3320.72,0.884119,3.32272,159006,0.974865,0.119823,0.642905,0,,,,,,,,,,,,,,,
986,7,6.99361,0.300449,4.34057,3.54062,2.69409,3570.17,0.880676,3.2479,159472,0.97316,0.123466,0.597249,0,,,,,,,,,,,,,,,
999,7,6.99265,0.250735,4.33236,3.56365,2.71719,3856.97,0.877116,3.17434,159722,0.971207,0.12726,0.552057,0,,,,,,,,,,,,,,,
1012,7,6.99168,0.198653,4.32274,3.58674,2.74034,4298.57,0.873368,3.10251,160577,0.96875,0.13119,0.495765,0,,,,,,,,,,,,,,,
1024,7,6.99077,0.148486,4.3126,3.60808,2.76174,4719.65,0.869863,3.03772,160755,0.966253,0.134939,0.451629,0,,,,,,,,,,,,,,,
1035,7,6.98994,0.100567,4.30257,3.62776,2.78146,5152.49,0.86656,2.97933,160757,0.963703,0.138495,0.413927,0,,,,,,,,,,,,,,,
1046,7,6.98906,0.0476591,4.29359,3.6496,2.80336,5651.83,0.862714,2.916,161350,0.9609,0.142561,0.377003,0,,,,,,,,,,,,,,,
1067,7,6.98829,0.00096113,4.32604,3.696,2.84981,4277.04,0.854251,2.78663,161920,0.964226,0.151615,0.496887,0,,,,,,,,,,,,,,,
1422,7,6.98823,0,4.27487,3.73101,2.88482,6740.76,0.847539,2.6934,162104,0.952337,0.158844,0.316329,0,,,,,,,,,,,,,,,
1455,7,6.98819,0,4.22335,3.76032,2.91414,10734.9,0.841575,2.6181,162813,0.936955,0.165187,0.199362,0,,,,,,,,,,,,,,,
1483,7,6.98815,0,4.17273,3.76899,2.9228,16744.8,0.839741,2.59632,163167,0.919757,0.167113,0.128541,0,,,,,,,,,,,,,,,
1509,7,6.98813,0,4.12136,3.76853,2.92235,26042,0.839803,2.59745,163366,0.899357,0.167011,0.0832967,0,,,,,,,,,,,,,,,
1533,7,6.98812,0,4.07034,3.76211,2.91593,39578.5,0.841175,2.61357,163017,0.876042,0.165583,0.0554055,0,,,,,,,,,,,,,,,
1555,7,6.98811,0,4.02029,3.7517,2.90552,59847.3,0.843268,2.63996,163138,0.84937,0.163293,0.0370467,0,,,,,,,,,,,,,,,
1576,7,6.98805,0,3.96926,3.73809,2.89191,88262.9,0.84613,2.67488,162172,0.819639,0.160349,0.0255389,0,,,,,,,,,,,,,,,
1596,7,6.988,0,3.91778,3.72214,2.87596,134057,0.849171,2.71651,162634,0.785833,0.156973,0.0170737,0,,,,,,,,,,,,,,,
1616,7,6.98796,0,3.86635,3.70419,2.85802,195913,0.852748,2.76408,161516,0.752913,0.153257,0.0119471,0,,,,,,,,,,,,,,,
1639,7,6.98792,0,3.81464,3.68413,2.83796,295465,0.856381,2.81828,162018,0.715777,0.149214,0.00809634,0,,,,,,,,,,,,,,,
1665,7,6.98788,0,3.76379,3.66136,2.8152,430619,0.860496,2.88086,161618,0.679086,0.144744,0.00569441,0,,,,,,,,,,,,,,,
1694,7,6.98785,0,3.71232,3.63211,2.78594,643517,0.86558,2.96297,160960,0.646145,0.139188,0.00398806,0,,,,,,,,,,,,,,,
1748,7,6.98779,0,3.66216,3.53798,2.69182,1.027e+07,0.973168,11.3096,100229,0.805092,0.42713,0.0136271,2552.19,1.99902,0.041353,4023.99,4.89856e+09,5.177e+09,2.7844e+08,2.7844e+08,0.00407326,215,1.027e+07,2.44295e+07,2.80715e-06,2.65617e-06,4.93858e-05,4.93858e-05
2163,7,6.91098,0,3.71277,3.87379,3.03243,549767,0.814454,2.33461,165396,0.553649,0.193411,0.00482581,0,,,,,,,,,,,,,,,
2191,7,6.91054,1.02798e-32,3.76441,3.87612,3.03479,384685,0.814098,2.33134,165391,0.60205,0.194194,0.0065678,0,,,,,,,,,,,,,,,
2219,7,6.90941,0,3.8147,3.87696,3.0357,274641,0.813944,2.33026,165568,0.649821,0.194515,0.00891609,0,,,,,,,,,,,,,,,
2246,7,6.90471,0,3.86634,3.89017,3.0492,191733,0.81054,2.30111,166333,0.691769,0.198147,0.0123987,0,,,,,,,,,,,,,,,
2270,7,6.89826,0,3.91757,3.90679,3.06623,132077,0.806206,2.2646,166841,0.730659,0.202802,0.0175728,0,,,,,,,,,,,,,,,
2367,7,6.86807,0,3.8655,3.94564,3.10698,191034,0.795282,2.17918,168134,0.669717,0.214351,0.0125062,0,,,,,,,,,,,,,,,
2385,7,6.86668,0,3.81399,3.93991,3.10134,273085,0.796744,2.19024,168046,0.622783,0.212659,0.00901991,0,,,,,,,,,,,,,,,
2406,7,6.86573,0,3.76225,3.93199,3.09348,384478,0.798761,2.20545,167741,0.574775,0.210296,0.00662917,0,,,,,,,,,,,,,,,
2429,7,6.86505,0,3.71042,3.92114,3.08268,539903,0.801539,2.22589,166773,0.530131,0.207035,0.00496245,0,,,,,,,,,,,,,,,
2466,7,6.86439,0,3.66021,3.89537,3.05694,1.19716e+06,0.807793,2.27541,165397,0.533682,0.199446,0.0032006,0,,,,,,,,,,,,,,,
867,7.5,7.49989,0.750887,4.39971,3.38331,2.50643,1884.74,0.905999,3.9219,155228,0.985103,0.0967787,1.13459,0,,,,,,,,,,,,,,,
885,7.5,7.49982,0.694714,4.39149,3.41832,2.54145,2108.1,0.9017,3.78496,156672,0.983623,0.101242,1.01196,0,,,,,,,,,,,,,,,
891,7.5,7.49976,0.649564,4.38947,3.44646,2.5696,2177.5,0.898147,3.67886,157137,0.982792,0.104993,0.981852,0,,,,,,,,,,,,,,,
898,7.5,7.49969,0.595514,4.38652,3.47914,2.60228,2268.76,0.893842,3.5598,157736,0.981727,0.109536,0.94133,0,,,,,,,,,,,,,,,
904,7.5,7.49963,0.549857,4.38344,3.50589,2.62903,2355.56,0.890177,3.46558,158213,0.980754,0.11341,0.904439,0,,,,,,,,,,,,,,,
911,7.5,7.49956,0.497713,4.37921,3.53549,2.65864,2469.24,0.885973,3.36452,158616,0.979542,0.117872,0.862113,0,,,,,,,,,,,,,,,
918,7.5,7.49949,0.446984,4.37434,3.56341,2.68656,2641.45,0.881788,3.27228,159641,0.978146,0.122252,0.803008,0,,,,,,,,,,,,,,,
930,7.5,7.49851,0.399504,4.36902,3.58837,2.71158,2771.82,0.877986,3.19202,159695,0.976835,0.126327,0.76548,0,,,,,,,,,,,,,,,
947,7.5,7.49719,0.350145,4.36267,3.61333,2.73661,2979.44,0.874006,3.11396,160196,0.975223,0.13055,0.714248,0,,,,,,,,,,,,,,,
963,7.5,7.49587,0.300529,4.3554,3.63752,2.76088,3206.12,0.87003,3.04031,160542,0.973457,0.134786,0.663958,0,,,,,,,,,,,,,,,
978,7.5,7.49457,0.250624,4.34715,3.66085,2.78428,3465.89,0.86607,2.97109,160841,0.971495,0.139011,0.612722,0,,,,,,,,,,,,,,,
992,7.5,7.49329,0.200847,4.33796,3.68317,2.80668,3810.56,0.862138,2.90656,161322,0.96922,0.143188,0.558074,0,,,,,,,,,,,,,,,
1006,7.5,7.49198,0.147931,4.32722,3.70598,2.82956,4220.03,0.858003,2.84221,161702,0.966556,0.147594,0.502959,0,,,,,,,,,,,,,,,
1018,7.5,7.49083,0.0998152,4.31707,3.72601,2.84966,4625.93,0.85429,2.78703,161837,0.963945,0.151583,0.458801,0,,,,,,,,,,,,,,,
1029,7.5,7.48971,0.0508967,4.30841,3.74642,2.87013,5011.37,0.850371,2.73204,162161,0.96137,0.155765,0.422071,0,,,,,,,,,,,,,,,
1046,7.5,7.48858,0.000865424,4.34097,3.79428,2.91806,3848.59,0.840711,2.60823,163208,0.964427,0.166058,0.549918,0,,,,,,,,,,,,,,,
1326,7.5,7.4885,0,4.28983,3.82357,2.94735,6117.14,0.834491,2.53571,163749,0.952822,0.172703,0.346582,0,,,,,,,,,,,,,,,
1359,7.5,7.48845,0,4.2386,3.85504,2.97883,9719.22,0.827479,2.46034,164520,0.937437,0.180165,0.218681,0,,,,,,,,,,,,,,,
1387,7.5,7.48841,0,4.18835,3.86532,2.98911,14874.5,0.825217,2.43625,164234,0.920605,0.182676,0.143867,0,,,,,,,,,,,,,,,
1413,7.5,7.48838,0,4.13739,3.86634,2.99013,23102.8,0.824967,2.43392,164357,0.900323,0.182931,0.0937571,0,,,,,,,,,,,,,,,
1437,7.5,7.48836,0,4.08674,3.8614,2.9852,35116.9,0.82607,2.44535,164386,0.877066,0.181714,0.061914,0,,,,,,,,,,,,,,,
1460,7.5,7.48835,0,4.03475,3.85199,2.97578,54247.5,0.828153,2.4675,164544,0.848975,0.179427,0.0407612,0,,,,,,,,,,,,,,,
1481,7.5,7.4883,0,3.98379,3.83971,2.96351,80564.7,0.830956,2.49664,163972,0.818414,0.176489,0.0278631,0,,,,,,,,,,,,,,,
