model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
905,5.8,5.79071,0.213041,4.20606,3.21575,2.4512,23777.7,0.864395,7.351,189690,0.954089,0.159734,0.08367,0,,,,,,,,,,,,,,,
917,5.8,5.78986,0.16077,4.19367,3.2357,2.47121,26496.8,0.860773,7.22113,189532,0.950185,0.164309,0.075541,0,,,,,,,,,,,,,,,
928,5.8,5.7891,0.111737,4.18135,3.2532,2.48877,29049.5,0.857643,7.10868,189100,0.946341,0.168427,0.0686911,0,,,,,,,,,,,,,,,
938,5.8,5.78842,0.0643906,4.17038,3.27015,2.50577,31813.2,0.854418,7.00171,188960,0.942457,0.172515,0.0628102,0,,,,,,,,,,,,,,,
946,5.8,5.78772,0.0129682,4.17348,3.29859,2.53426,30995.9,0.848624,6.82615,189167,0.941183,0.179591,0.0644897,0,,,,,,,,,,,,,,,
981,5.8,5.78755,0.000994914,4.206,3.34224,2.57792,23167.2,0.839623,6.56527,188855,0.946469,0.190996,0.0866784,0.154381,0.320393,0.00490587,150066,23484.5,100334,126074,76849,0.0437058,20,14945.9,18803.8,0.585534,0.137053,0.109071,0.178935
1317,5.8,5.78749,2.70876e-22,4.15555,3.36641,2.6021,35602.5,0.834537,6.42583,188511,0.930841,0.197641,0.0567728,0.73644,1.02607,0.0157498,48344.1,108809,281767,313771,172958,0.0856392,33,20901.1,32065.2,0.126378,0.0488027,0.043825,0.0795048
1348,5.8,5.78745,0,4.10371,3.38064,2.61633,55122.1,0.831648,6.34783,188196,0.911628,0.201746,0.0369962,1.49346,1.36744,0.0209725,36908.9,326921,742439,776062,415518,0.0713078,34,31384.7,51675.3,0.0420622,0.0185214,0.0177189,0.0330936
1374,5.8,5.78742,0,4.05235,3.37138,2.60707,86763.2,0.833214,6.40057,189106,0.890533,0.199131,0.0236382,2.11517,1.21897,0.0187248,41019.4,671111,1.69417e+06,1.85599e+06,1.02306e+06,0.0422749,33,50608,79067.5,0.0204899,0.00811663,0.00740898,0.013441
1398,5.8,5.78739,3.651e-42,4.00016,3.35042,2.58611,132312,0.837941,6.51862,188757,0.867732,0.19325,0.0155236,2.30293,0.845622,0.0130239,57453.5,1.04656e+06,3.59637e+06,4.19114e+06,2.54981e+06,0.0201953,20,84161.9,113879,0.0131392,0.00382358,0.00328097,0.00539295
1420,5.8,5.78736,8.58088e-43,3.94889,3.32219,2.55789,203644,0.843952,6.68362,188740,0.84292,0.185674,0.0102642,0,,,,,,,,,,,,,,,
1441,5.8,5.78732,0,3.89867,3.28919,2.52489,310209,0.850574,6.88333,189056,0.817821,0.177231,0.00681446,0,,,,,,,,,,,,,,,
1464,5.8,5.7873,0,3.84714,3.25169,2.48739,477483,0.857718,7.11726,189488,0.790963,0.168094,0.00448594,0,,,,,,,,,,,,,,,
1491,5.8,5.78728,0,3.79636,3.21279,2.44849,721473,0.864917,7.3679,189566,0.762591,0.159106,0.00301759,0,,,,,,,,,,,,,,,
1520,5.8,5.78726,0,3.74608,3.17244,2.40815,1.08721e+06,0.871852,7.6366,189952,0.733901,0.150282,0.00203184,0,,,,,,,,,,,,,,,
1552,5.8,5.78725,0,3.6956,3.12443,2.36014,1.80156e+06,0.87968,7.96906,190283,0.71935,0.14041,0.00131815,0,,,,,,,,,,,,,,,
1612,5.8,5.78722,0,3.64524,3.01133,2.24704,6.95913e+07,0.992648,59.8369,100142,0.846782,0.812154,0.0107603,38591.5,1.22233,0.0258349,1803.28,3.46668e+10,3.51948e+10,5.27997e+08,5.27997e+08,0.00566745,333,6.95913e+07,2.89432e+08,3.96661e-07,3.9071e-07,2.60437e-05,2.60437e-05
1718,5.8,5.78705,0,3.59505,3.35131,2.58703,2.2963e+08,0.993027,63.1233,100367,0.740314,1.87548,0.00878401,123047,1.1201,0.0236542,1866.2,8.39957e+10,8.61013e+10,2.10558e+09,2.10558e+09,0.00185478,437,2.2963e+08,8.87872e+08,1.63711e-07,1.59707e-07,6.53074e-06,6.53074e-06
2213,5.8,5.75521,0,3.64531,3.31108,2.5492,3.26324e+06,0.950972,9.71696,100194,0.809086,0.264598,0.0118598,470.172,2.11772,0.0447174,6940.52,3.54838e+09,3.71283e+09,1.64448e+08,1.64448e+08,0.00523129,207,3.26324e+06,1.44825e+07,3.87529e-06,3.70364e-06,8.36188e-05,8.36188e-05
2251,5.8,5.75459,0,3.69614,3.36618,2.60434,1.37723e+06,0.833867,6.47308,188113,0.644204,0.200125,0.00175395,18.8477,0.681597,0.0104179,73071.5,1.69962e+08,4.4265e+08,4.4265e+08,2.72688e+08,0.00174365,35,846869,1.36267e+06,8.09062e-05,3.10652e-05,3.10652e-05,5.04276e-05
2279,5.8,5.7541,0,3.74711,3.39168,2.62988,921525,0.82859,6.34152,188256,0.678794,0.207933,0.00251754,15.8832,0.885704,0.013516,58018.7,1.06902e+08,2.26803e+08,2.13276e+08,1.19901e+08,0.00305994,48,518555,961677,0.000128631,6.06297e-05,6.44751e-05,0.000114686
2306,5.8,5.75347,0,3.79775,3.41938,2.65763,628966,0.822699,6.20093,188327,0.714604,0.216741,0.00361517,13.2734,1.12173,0.0170919,47385.4,6.57622e+07,1.19966e+08,1.04774e+08,5.42042e+07,0.00519399,51,329327,700749,0.000209102,0.000114624,0.000131244,0.000253689
2334,5.8,5.75238,0,3.84842,3.44781,2.68614,426550,0.816448,6.0592,188350,0.748798,0.226155,0.00524774,10.8357,1.39787,0.0212981,39365.4,3.776e+07,6.24185e+07,5.08861e+07,2.46585e+07,0.00873877,65,211693,503172,0.000364168,0.000220303,0.000270231,0.000557657
2398,5.8,5.74479,0,3.79737,3.45878,2.69768,621743,0.813829,6.00554,188604,0.70229,0.23019,0.00370551,14.6915,1.31883,0.0202797,42319.8,8.48657e+07,1.37657e+08,1.09462e+08,5.27911e+07,0.00567489,67,302233,753659,0.000162032,9.98933e-05,0.000125624,0.000260479
2443,5.8,5.74143,0,3.7466,3.44798,2.68714,898714,0.816384,6.05696,188292,0.660049,0.226594,0.00264776,18.7567,1.14886,0.0176821,47914.3,1.56617e+08,2.7054e+08,2.23676e+08,1.13924e+08,0.00360648,69,454357,1.06623e+06,8.78003e-05,5.08279e-05,6.14773e-05,0.000120703
2468,5.8,5.74025,0,3.69521,3.42799,2.66723,1.32837e+06,0.820493,6.15293,188537,0.621388,0.219871,0.00185012,23.8011,0.964222,0.0148643,55811.6,2.79374e+08,5.29612e+08,4.60419e+08,2.50238e+08,0.00223159,58,712394,1.49604e+06,4.92208e-05,2.59643e-05,2.98662e-05,5.49517e-05
2501,5.8,5.73914,0,3.64474,3.38668,2.62602,4.47912e+06,0.865096,7.40329,186405,0.639257,0.240581,0.00115589,232.908,2.10299,0.0441208,19231.3,2.31218e+09,2.45168e+09,1.14681e+09,1.395e+08,0.00336225,223,1.67733e+06,7.27135e+06,5.94719e-06,5.6088e-06,1.19906e-05,9.85731e-05
757,6,5.99988,0.714872,4.28858,3.00629,2.22633,11953.2,0.899187,8.98636,191229,0.976464,0.11635,0.164724,0,,,,,,,,,,,,,,,
786,6,5.99884,0.664954,4.2791,3.03369,2.25381,12858.8,0.895596,8.76784,190636,0.974621,0.120934,0.153647,0,,,,,,,,,,,,,,,
807,6,5.99774,0.613208,4.27368,3.06481,2.285,13456.2,0.891179,8.52645,190556,0.972968,0.126362,0.146943,0,,,,,,,,,,,,,,,
825,6,5.99666,0.562896,4.26878,3.09442,2.3147,14137.8,0.886689,8.30305,190803,0.971267,0.13176,0.140137,0,,,,,,,,,,,,,,,
841,6,5.99558,0.513953,4.26371,3.12229,2.34264,14606.6,0.882564,8.09845,190251,0.969635,0.137054,0.135949,0,,,,,,,,,,,,,,,
856,6,5.99449,0.464443,4.258,3.14948,2.36991,15430.1,0.878048,7.90355,190647,0.967707,0.142424,0.12829,0,,,,,,,,,,,,,,,
871,6,5.99331,0.411458,4.25105,3.17726,2.39778,16395.5,0.873384,7.70938,190699,0.965476,0.148131,0.120751,0,,,,,,,,,,,,,,,
884,6,5.99224,0.36287,4.24381,3.20148,2.42207,17150.3,0.86951,7.54439,189898,0.963365,0.153302,0.115616,0,,,,,,,,,,,,,,,
897,6,5.99113,0.311879,4.23519,3.22559,2.44627,18644.6,0.865099,7.38341,190147,0.960629,0.158625,0.106772,0,,,,,,,,,,,,,,,
909,6,5.9901,0.263157,4.2259,3.24723,2.46798,19939.5,0.861386,7.24195,189510,0.957919,0.163562,0.100072,0,,,,,,,,,,,,,,,
921,6,5.98908,0.213128,4.21524,3.26798,2.4888,21866,0.857448,7.10874,189516,0.954648,0.168439,0.0913198,0,,,,,,,,,,,,,,,
933,6,5.98808,0.162101,4.20323,3.28771,2.5086,24169.1,0.853686,6.98434,189337,0.950934,0.17321,0.0827477,0,,,,,,,,,,,,,,,
944,6,5.9872,0.114027,4.19122,3.30516,2.52612,26721.1,0.85027,6.87603,189183,0.947074,0.177544,0.0749644,0,,,,,,,,,,,,,,,
955,6,5.98633,0.0627902,4.17941,3.32378,2.5448,29447.5,0.846552,6.76234,188994,0.942907,0.182282,0.0681393,0,,,,,,,,,,,,,,,
964,6,5.9855,0.0117838,4.18376,3.35309,2.57417,28252.5,0.840355,6.58729,188996,0.941951,0.189988,0.0710665,0.0730845,0.123807,0.00188377,386574,29217.8,144554,185845,115336,0.0140158,15,18515.2,22409.6,0.470638,0.095127,0.0739918,0.119225
977,6,5.98532,0.000958661,4.21551,3.39441,2.6155,21026.1,0.831575,6.34891,188388,0.947264,0.201397,0.0955074,0.43286,1.03948,0.0157979,48574.8,47345.7,106545,112807,59199.5,0.140692,40,11837.9,19557.1,0.290438,0.129062,0.121898,0.232282
1297,6,5.98525,4.56908e-23,4.16481,3.41719,2.63829,32550.9,0.826576,6.22471,188227,0.931794,0.208094,0.0621189,1.00222,1.60077,0.0244406,32478.8,141042,283167,283167,142125,0.132514,41,17543.2,32103.9,0.0974958,0.0485614,0.0485614,0.0967528
1328,6,5.98521,0,4.11309,3.43296,2.65406,50374.6,0.823429,6.14558,187863,0.912677,0.213044,0.0405628,1.75829,1.84765,0.0281933,28649.7,410738,751917,701594,341179,0.0952992,44,26245.2,52684.3,0.0334787,0.0182879,0.0195996,0.0403043
1354,6,5.98518,1.48102e-42,4.06182,3.42501,2.64611,78271,0.825018,6.19165,188485,0.891956,0.210751,0.0260945,2.53065,1.69608,0.0259286,30929.2,914889,1.74368e+06,1.65531e+06,828788,0.0580941,44,41708.9,80622.2,0.0150302,0.0078862,0.00830722,0.0165917
1378,6,5.98515,0,4.00974,3.40535,2.62645,120265,0.829607,6.29773,188219,0.868975,0.204874,0.0171253,3.2667,1.38753,0.0212682,36815.4,1.88623e+06,3.90617e+06,3.77454e+06,2.01994e+06,0.0326546,36,67824.3,120265,0.0072902,0.00352033,0.00364309,0.00680762
1400,6,5.98511,0,3.95849,3.37835,2.59946,188614,0.834867,6.44458,189221,0.843314,0.197015,0.0110745,3.79195,0.995271,0.0153069,49740.8,2.74121e+06,7.65572e+06,8.60017e+06,4.91451e+06,0.0165244,25,112785,167494,0.00501639,0.00179617,0.00159892,0.00279804
1421,6,5.98507,0,3.90784,3.34628,2.56739,285708,0.841684,6.62709,189216,0.817729,0.188176,0.00738791,1.8843,0.31302,0.00482314,151626,1.03268e+06,1.37993e+07,1.85362e+07,1.27666e+07,0.00376261,5,202774,214974,0.0133158,0.000996499,0.000741846,0.00107711
1443,6,5.98504,0,3.85672,3.31022,2.53133,432379,0.849306,6.84365,188975,0.791381,0.178843,0.00495461,0,,,,,,,,,,,,,,,
1469,6,5.98502,0,3.80612,3.27261,2.49373,659840,0.856394,7.07669,189688,0.762245,0.169593,0.00329475,0,,,,,,,,,,,,,,,
1498,6,5.98501,0,3.75511,3.23296,2.45408,989340,0.863817,7.33026,189688,0.732732,0.160344,0.00222897,0,,,,,,,,,,,,,,,
1529,6,5.98499,0,3.704,3.18875,2.40987,1.55641e+06,0.871422,7.62291,190163,0.707814,0.150608,0.00147513,0,,,,,,,,,,,,,,,
1579,6,5.98497,0,3.65381,3.07975,2.30086,1.69502e+07,0.984369,28.4014,100253,0.850854,0.436383,0.0114694,5725.7,1.58298,0.0333673,2960.37,9.81194e+09,1.00631e+10,2.51188e+08,2.51188e+08,0.00689693,272,1.69502e+07,7.02707e+07,1.40145e-06,1.36647e-06,5.47437e-05,5.47437e-05
1668,6,5.98491,0,3.60361,3.30147,2.52259,2.04597e+08,0.993317,65.8747,100111,0.766226,1.68784,0.00897739,113260,1.10918,0.023455,1806.43,8.62828e+10,8.80403e+10,1.75742e+09,1.75742e+09,0.00219435,434,2.04597e+08,8.10478e+08,1.59371e-07,1.5619e-07,7.82453e-06,7.82453e-06
2207,6,5.94776,0,3.65473,3.39481,2.61864,2.63168e+06,0.833262,6.4584,188189,0.640934,0.206369,0.00120792,101.152,1.92132,0.039888,26017,6.38786e+07,1.63916e+08,9.64301e+08,1.00037e+08,0.00326261,34,806655,952185,0.000215267,8.38906e-05,1.42601e-05,0.000137459
2237,6,5.94731,0,3.70535,3.42609,2.64995,1.26251e+06,0.823905,6.23855,188979,0.639367,0.214229,0.0018984,21.4756,0.897999,0.0136706,58788.3,2.3244e+08,4.56957e+08,4.04957e+08,2.24517e+08,0.00224783,52,693966,1.38507e+06,5.91593e-05,3.00925e-05,3.39567e-05,6.1247e-05
2265,6,5.94677,0,3.75664,3.44996,2.67386,859137,0.818903,6.12121,188870,0.676451,0.222099,0.0027273,17.369,1.0976,0.0166852,49463.9,1.31013e+08,2.31365e+08,1.98006e+08,1.00352e+08,0.00371093,63,435147,979874,0.000104959,5.94342e-05,6.94475e-05,0.000137027
2292,6,5.94603,0,3.80825,3.47727,2.70122,579746,0.812935,5.9882,188756,0.714094,0.231402,0.00394725,13.8828,1.34293,0.020364,41759.9,7.52942e+07,1.20826e+08,9.56254e+07,4.55315e+07,0.0061167,63,279468,704978,0.00018263,0.000113808,0.000143801,0.00030201
2318,6,5.945,0,3.85902,3.50478,2.72881,392732,0.806823,5.85599,188411,0.748712,0.241135,0.00577856,11.0349,1.62722,0.0246397,35590,4.1237e+07,6.17536e+07,4.63545e+07,2.05166e+07,0.0100448,78,178340,502549,0.000333462,0.000222675,0.000296649,0.000670237
2376,6,5.93649,0,3.80786,3.51634,2.74099,568889,0.804094,5.80262,188522,0.702172,0.245731,0.00409066,14.8003,1.52796,0.0233878,38437.7,8.80672e+07,1.33084e+08,9.91912e+07,4.50166e+07,0.00648098,79,260044,731733,0.000156142,0.000103326,0.000138631,0.000305464
2424,6,5.93296,0,3.7576,3.50608,2.73099,825774,0.806283,5.85024,188808,0.659173,0.242109,0.00290181,19.0761,1.34158,0.0205367,43288.4,1.68303e+08,2.63323e+08,2.02709e+08,9.50207e+07,0.0041606,79,383417,1.04479e+06,8.17039e-05,5.22209e-05,6.78361e-05,0.000144716
2449,6,5.93167,0,3.70625,3.48721,2.71222,1.19287e+06,0.810709,5.93737,188492,0.619306,0.235321,0.00206416,24.1029,1.14664,0.0176046,49490.7,3.14217e+08,5.20096e+08,4.07592e+08,2.05879e+08,0.00263593,71,589891,1.48201e+06,4.37627e-05,2.64393e-05,3.37371e-05,6.67915e-05
2476,6,5.93071,0,3.65523,3.45914,2.68421,2.15182e+06,0.817077,6.07748,188670,0.605693,0.225829,0.00134317,37.1757,0.947421,0.0146242,57882.4,6.60573e+08,1.15455e+09,9.47216e+08,4.93974e+08,0.0015217,63,1.22696e+06,2.52336e+06,2.08168e-05,1.19103e-05,1.45173e-05,2.78375e-05
2556,6,5.92785,0,3.60505,3.37856,2.60384,8.15018e+07,0.988483,38.403,100486,0.755293,1.18591,0.00927664,31561.2,1.33704,0.0284198,2582.34,5.94203e+10,6.05915e+10,1.17118e+09,1.17118e+09,0.00232433,439,8.15018e+07,3.54619e+08,2.31419e-07,2.26946e-07,1.17411e-05,1.17411e-05
773,6.5,6.49982,0.714767,4.30848,3.12567,2.31095,9843.54,0.887324,8.33094,190596,0.97724,0.131066,0.200518,0,,,,,,,,,,,,,,,
808,6.5,6.49829,0.663921,4.29898,3.15404,2.33942,10610.6,0.883078,8.12167,190223,0.975398,0.136432,0.186032,0,,,,,,,,,,,,,,,
834,6.5,6.49673,0.613289,4.29382,3.18468,2.37016,11161.2,0.878083,7.90187,190441,0.973779,0.142476,0.177078,0,,,,,,,,,,,,,,,
856,6.5,6.49519,0.564611,4.28921,3.21349,2.39908,11577.6,0.873277,7.70056,190401,0.972248,0.148407,0.170411,0,,,,,,,,,,,,,,,
877,6.5,6.49356,0.513498,4.28405,3.24277,2.42846,12032.9,0.868305,7.5015,190094,0.970552,0.15469,0.164247,0,,,,,,,,,,,,,,,
896,6.5,6.49192,0.46304,4.27834,3.27063,2.45644,12602,0.863265,7.31659,190083,0.968703,0.160916,0.156476,0,,,,,,,,,,,,,,,
913,6.5,6.49034,0.414237,4.27208,3.29643,2.48234,13274.5,0.858572,7.14974,189753,0.96673,0.166911,0.149484,0,,,,,,,,,,,,,,,
930,6.5,6.48864,0.361955,4.26444,3.32277,2.5088,14083.2,0.85368,6.98312,189269,0.964421,0.17326,0.14161,0,,,,,,,,,,,,,,,
945,6.5,6.48706,0.312604,4.25624,3.34641,2.53254,15051.2,0.848949,6.83672,189223,0.96196,0.179158,0.132117,0,,,,,,,,,,,,,,,
959,6.5,6.48554,0.263697,4.24707,3.36851,2.55475,16201.3,0.844502,6.70252,188953,0.95924,0.184857,0.122894,0,,,,,,,,,,,,,,,
973,6.5,6.48398,0.21206,4.2362,3.3904,2.57673,17844.7,0.839746,6.57216,189096,0.95591,0.190674,0.111584,0.0752751,0.202661,0.00313396,237060,13745.6,58828.8,74620.4,45083.1,0.0358515,18,11435.5,14396.1,1.00039,0.233746,0.184279,0.305014
986,6.5,6.48254,0.161894,4.22452,3.41031,2.59674,19494.4,0.835725,6.45572,188455,0.952431,0.196128,0.102485,0.256171,0.647159,0.00996186,76099.3,29416.4,81907.9,93591.7,52491.6,0.098753,29,11665.5,17223.2,0.467461,0.167884,0.146925,0.261966
998,6.5,6.48121,0.113425,4.21252,3.42849,2.61501,21766.9,0.831466,6.35172,188766,0.948488,0.201257,0.0918422,0.450043,1.04464,0.0160203,48366.4,47231.2,110396,120299,63164.8,0.137059,37,12268.4,19864.8,0.291142,0.124561,0.114307,0.2177
1010,6.5,6.47987,0.0608928,4.20055,3.44822,2.63483,24043.8,0.827197,6.24168,188374,0.944266,0.207006,0.0837728,0.659621,1.42122,0.0217072,36450.9,72818.9,149658,153064,76839.4,0.16049,44,12999.5,23160.1,0.188838,0.0918825,0.0898383,0.178957
1018,6.5,6.47871,0.0130402,4.20383,3.47487,2.66156,23261.4,0.821022,6.09671,188277,0.943226,0.215033,0.0867377,0.753588,1.73828,0.026153,30867.5,87574.6,157972,151294,70397.3,0.189338,54,11737,23911.4,0.15702,0.087047,0.0908892,0.195334
1048,6.5,6.4784,0.00099418,4.23551,3.51538,2.70209,17383.8,0.811318,5.8808,187834,0.948376,0.227707,0.116086,0.6635,2.15897,0.032415,26200.2,66432.5,106230,92513.2,39797,0.280967,65,8181.94,19338.4,0.206992,0.129446,0.148638,0.345528
1391,6.5,6.47831,1.28472e-25,4.18531,3.5365,2.72322,26982.4,0.806315,5.78251,188049,0.933351,0.235065,0.0750983,1.19133,2.5637,0.0387205,22649,189254,284829,231648,95575.6,0.205138,72,12175.7,31454.6,0.072659,0.048278,0.0593617,0.143875
1422,6.5,6.47825,1.42507e-42,4.13396,3.55486,2.74158,42024.2,0.802448,5.70563,187938,0.914267,0.241955,0.0488989,1.93574,2.72803,0.0412061,21709.7,516055,751781,579853,235726,0.135316,75,18593,51735.6,0.0266464,0.0182912,0.0237146,0.0583345
1448,6.5,6.47821,0,4.08336,3.54947,2.73619,64957.3,0.804459,5.74339,187854,0.893835,0.240554,0.0321686,2.81644,2.54174,0.038484,23063.6,1.19877e+06,1.75562e+06,1.35786e+06,556854,0.0840537,73,28780,79981.3,0.0114709,0.00783255,0.010127,0.0246941
1472,6.5,6.47818,0,4.03192,3.5326,2.71932,100470,0.808659,5.83293,188309,0.870721,0.234996,0.0208785,3.8935,2.22297,0.0337679,25804.4,2.64333e+06,3.99057e+06,3.11449e+06,1.34724e+06,0.0502849,64,46465.5,121870,0.00520215,0.00344587,0.00441516,0.0102068
1494,6.5,6.47814,0,3.98122,3.50858,2.69531,151992,0.814608,5.95427,188150,0.84589,0.226982,0.0139205,5.09799,1.8642,0.0284154,29814,5.14799e+06,8.24848e+06,6.80393e+06,3.10049e+06,0.0298438,58,73297,176436,0.00267114,0.00166709,0.00202104,0.0044351
1515,6.5,6.47809,0,3.93037,3.4793,2.66603,229572,0.821305,6.10108,188135,0.819231,0.217415,0.00929468,6.41879,1.49785,0.0228888,35765.6,9.651e+06,1.68304e+07,1.46568e+07,7.17939e+06,0.0172622,49,117743,254958,0.00142483,0.000817033,0.000938197,0.00191534
1536,6.5,6.47806,0,3.87949,3.44628,2.63302,344762,0.828588,6.26886,187952,0.79219,0.207041,0.00624876,7.60274,1.13321,0.0173778,45347,1.53608e+07,3.22552e+07,3.11328e+07,1.68944e+07,0.00952414,41,193637,353159,0.000895199,0.000426318,0.000441689,0.000813936
1560,6.5,6.47803,0,3.82799,3.41071,2.59744,530036,0.835494,6.45678,188934,0.762061,0.196477,0.00410494,8.0791,0.751726,0.0115667,65605.8,2.06203e+07,6.16511e+07,6.75992e+07,4.10308e+07,0.00462477,25,329839,479906,0.000666868,0.000223045,0.000203419,0.000335138
1588,6.5,6.47801,0,3.77696,3.37389,2.56063,791041,0.843138,6.66567,189075,0.731194,0.18635,0.00277729,0,,,,,,,,,,,,,,,
1618,6.5,6.47799,0,3.72594,3.33436,2.5211,1.19966e+06,0.851101,6.90346,189318,0.700176,0.17621,0.00188239,0,,,,,,,,,,,,,,,
1651,6.5,6.47797,0,3.67568,3.28054,2.46728,2.22733e+06,0.861393,7.24437,189651,0.69761,0.163324,0.00118392,0,,,,,,,,,,,,,,,
1722,6.5,6.47793,0,3.62553,3.2122,2.39894,9.61589e+07,0.99199,54.9057,100384,0.816262,1.05722,0.00955175,48306,1.20633,0.0254595,1990.62,6.06515e+10,6.15473e+10,8.9582e+08,8.9582e+08,0.00349509,420,9.61589e+07,4.08332e+08,2.26721e-07,2.23421e-07,1.53502e-05,1.53502e-05
1852,6.5,6.47713,0,3.57542,3.64472,2.83152,1.21235e+08,0.986674,33.2294,100122,0.676865,1.73352,0.00889864,42024.7,1.38485,0.0293494,2884.86,5.65964e+10,5.88021e+10,2.20576e+09,2.20576e+09,0.001242,465,1.21235e+08,5.01613e+08,2.42966e-07,2.33852e-07,6.23412e-06,6.23412e-06
2284,6.5,6.42686,0,3.62596,3.46998,2.66017,6.34601e+06,0.957628,11.1045,100365,0.779731,0.390416,0.0106038,1011.76,2.02522,0.042793,6272.25,8.33082e+09,8.63743e+09,3.06602e+08,3.06602e+08,0.00349137,244,6.34601e+06,3.03698e+07,1.65062e-06,1.59202e-06,4.48497e-05,4.48497e-05
2326,6.5,6.42599,0,3.677,3.54711,2.73735,1.51362e+06,0.804869,5.82005,188680,0.595753,0.244412,0.00169607,29.4666,1.13884,0.0171436,51367.1,5.37589e+08,8.70318e+08,6.63417e+08,3.32729e+08,0.002018,67,744743,1.93438e+06,2.5579e-05,1.58e-05,2.07275e-05,4.13278e-05
2353,6.5,6.42561,0,3.72849,3.56493,2.75519,1.02245e+06,0.800684,5.7404,188892,0.633518,0.25118,0.00239796,22.6681,1.32475,0.0199618,45105.3,2.88998e+08,4.38165e+08,3.23441e+08,1.49167e+08,0.00319021,81,461549,1.34444e+06,4.75816e-05,3.13831e-05,4.25147e-05,9.21852e-05
2381,6.5,6.42494,0,3.77977,3.58462,2.77494,707765,0.795918,5.6513,189003,0.674142,0.258782,0.00338695,17.8387,1.54206,0.0232191,39675.7,1.57274e+08,2.26501e+08,1.60845e+08,6.92278e+07,0.0049991,88,303113,950424,8.74336e-05,6.07104e-05,8.54921e-05,0.000198634
2407,6.5,6.42395,0,3.83126,3.60966,2.80004,485934,0.789468,5.53826,189366,0.712209,0.268696,0.0048339,13.9885,1.81691,0.0272847,34738,8.4345e+07,1.15917e+08,7.92663e+07,3.15724e+07,0.0079282,88,195945,668440,0.000163033,0.000118627,0.000173478,0.000435538
2430,6.5,6.42272,0,3.88211,3.63548,2.82594,324755,0.783264,5.42227,188584,0.747994,0.279235,0.00713222,10.6914,2.1391,0.0320519,30375.3,4.51926e+07,5.94825e+07,3.78658e+07,1.42898e+07,0.0126919,106,125995,477388,0.000304275,0.000231177,0.00036315,0.000962292
2478,6.5,6.4118,0,3.8313,3.64836,2.83956,470476,0.78008,5.37016,188665,0.700963,0.285364,0.00507632,14.3275,2.00779,0.0305874,32837.2,9.58992e+07,1.26858e+08,8.09966e+07,3.09589e+07,0.00819288,104,180892,696910,0.00014339,0.000108397,0.000169772,0.000444169
2516,6.5,6.40795,0,3.78007,3.63777,2.82923,683214,0.782755,5.41716,188890,0.656813,0.281095,0.00358752,18.4932,1.76289,0.0267566,36944.1,1.8492e+08,2.52316e+08,1.66056e+08,6.73966e+07,0.00524188,104,273132,992132,7.4362e-05,5.4499e-05,8.28093e-05,0.000204031
2540,6.5,6.40645,0,3.72889,3.62071,2.81227,978729,0.787014,5.4906,188950,0.61423,0.273994,0.00255673,23.5465,1.53616,0.0233305,41565.8,3.38742e+08,4.81952e+08,3.29952e+08,1.43209e+08,0.00340216,91,410460,1.37514e+06,4.05942e-05,2.85319e-05,4.16757e-05,9.60203e-05
2564,6.5,6.4054,0,3.67854,3.60145,2.79308,1.42995e+06,0.791709,5.57258,188861,0.57464,0.266064,0.00184111,30.5899,1.33582,0.0203371,46745.8,6.14026e+08,9.21123e+08,6.57113e+08,3.07097e+08,0.00222979,83,644271,1.96801e+06,2.23948e-05,1.49285e-05,2.09264e-05,4.47774e-05
2647,6.5,6.40367,0,3.72908,3.63119,2.82294,977209,0.784326,5.44549,189049,0.610113,0.278499,0.0025898,23.6039,1.56177,0.0234167,41400.3,3.454e+08,4.87521e+08,3.33094e+08,1.42121e+08,0.00341303,95,401836,1.39003e+06,3.98117e-05,2.82059e-05,4.12826e-05,9.67557e-05
2673,6.5,6.40238,0,3.6771,3.60322,2.79506,1.42974e+06,0.791362,5.56375,188642,0.573499,0.266857,0.0018336,30.5909,1.33828,0.020371,46737.6,6.29222e+08,9.4379e+08,6.64646e+08,3.14568e+08,0.00220446,86,652536,1.9748e+06,2.18539e-05,1.457e-05,2.06892e-05,4.37138e-05
2710,6.5,6.40143,0,3.62694,3.54192,2.73383,7.16682e+06,0.873876,7.73318,185940,0.604623,0.322016,0.00110877,419.287,2.2121,0.0464991,17092.9,5.03123e+09,5.26699e+09,1.73389e+09,2.35751e+08,0.00261898,286,2.84393e+06,1.41558e+07,2.73312e-06,2.61079e-06,7.93072e-06,5.83283e-05
788,7,6.99975,0.714558,4.32654,3.23489,2.38799,8178.59,0.875362,7.77709,189840,0.97796,0.146103,0.240705,0,,,,,,,,,,,,,,,
830,7,6.9976,0.6642,4.31719,3.26333,2.41656,9021.31,0.870308,7.58154,190308,0.976032,0.152114,0.219272,0,,,,,,,,,,,,,,,
863,7,6.9954,0.613562,4.31213,3.29409,2.44745,9258.76,0.865183,7.37561,189446,0.974597,0.158892,0.214243,0,,,,,,,,,,,,,,,
892,7,6.99317,0.563272,4.30747,3.32394,2.47745,9630.14,0.859641,7.18107,189442,0.97304,0.165762,0.205913,0,,,,,,,,,,,,,,,
